Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
329745,B002QWHJOU,AVTY5M74VA1BJ,tarotqueen,0,0,5,1316736000,dogs love greenies,"My dogs love these things. They would eat the entire box at once if they could. Ask them who wants a greenie, and they run to the cupboard and bark."
329746,B002QWHJOU,A2LA7OP41JJNKF,angelgirl,0,0,5,1316736000,My dogs love them,I purchased these for my dogs for thier teeth cleaning capabilities. My dogs love them and the price on Amazon was much better than in the stores. They do help with cleaning the tarter off of my dogs teeth
329747,B002QWHJOU,A3LGTHDGFENZFA,Hazel V. Hertsch,0,0,5,1316649600,Greenies,"My dog loves these Greenies,  they are very addictive. They have become his all time favorite treat. They are a little expensive but helps keep his teeth clean and he enjoys them so much."
329748,B002QWHJOU,AMM3Z58T7TQT5,Howard B,0,0,5,1316563200,Puppy loves the Greenies!,"This is a favorite treat of our 7 month old standard poodle puppy. He is an aggressive chewer, so we need something which will occupy him. The Greenie really seems to satisfy  - after chewing through it (which, admittedly, only takes a few minutes) he will lie down and stop bothering us during dinner.<br /><br />I wish these were less expensive. Each Greenie costs about $1.50, so it pains me a little to see it evaporate so quickly. But that is a function of my dog, not the product."
329749,B002QWHJOU,A8KRBLBBYIN87,Babs,0,0,5,1316476800,ambers greenies,Amber loves her greenies and they sure help to keep her teeth clean.I hope this continues and I can avoid another expensive(dentel bill)from her vet.
329750,B002QWHJOU,A3M6DAPWLDKFYT,Buff Warne,0,0,4,1316476800,Good value - good price,"This product is a good value, good price.  Greenies can be much more expensive in pet food store.  Item is delivered quickly and it is sealed.  They always seem to be fresh and consistent.  I feed my dog (1) day so I go through them quickly."
329751,B002QWHJOU,A9BBN01G8HFM3,Sugar's moma,0,0,5,1316390400,"Great buy, my dogs are addicted to Greenies.","This is a great buy, I was paying over twice as much for a box of them. All three of my Poms love Greenies, and expect them every morning. :)"
329752,B002QWHJOU,A2RJG295LOSZ94,Grace,0,0,5,1316044800,Greenies,"My dog Sadie loves these bones!  They are her absolute favorite! Usually after I give her a different bone, she just likes to be chased around the bedroom, alot, but with these, one quick chase and she lays right down to chow on it. Once a week or longer is all I spoil her with these making them even more special."
329753,B002QWHJOU,A1VRU0741NP6M9,"Dr. Jo-anne Winslow ""MusSec""",0,0,5,1316044800,Greenies From Amazon,The price is excellent and the product arrived in a timely manner.  I will always buy this product from Amazon.
329754,B002QWHJOU,A2B9X87Q07F8YJ,kiki,0,0,5,1315958400,good value!,Good value for a lot of treats! my dog absolutely loves these and it's awesome that they sell them on amazon for half the price of what they would sell it for at a pet store! Will continue buying from here as long as they're available :)
329755,B002QWHJOU,A1Y7MCOCLCBB7I,Mountain Folk,0,0,5,1315699200,Crazy for Greenies,My dogs are crazy for Greenies.  I love that they come in so many sizes.  I have two dogs and the teenies are perfect for my little dog and the petite are great for my medium dog.
329756,B002QWHJOU,A1JIK63BU8RTEA,"Tami Kidd Masincupp ""Author of Let Sleeping D...",0,0,5,1315699200,My Dogs LOVE Greenies!,My three dogs love Greenies.  So much so that they know the exact time every evening they are supposed to get them! They act like kids in a candy store!
329757,B002QWHJOU,A26G74Z8A1TJDK,Anthony,0,0,4,1315612800,Do seems to like them...,We bought these because of the dogs bad breath... he seems to like them. His breath is better and they have not caused him any problems.
329758,B002QWHJOU,A18C267MPCPBCW,"Don Reukema ""Don R""",0,0,5,1315526400,Our Dogs Know When it is Time for their Greenie,"Every evening, about the same time, our two dogs know when it is time for their Greenie treat. They will both come and sit in front of us and patiently wait for us to get their treat. If we are busy and ignore them they will give a soft cry to get our attention. Each one only gets one a day, but other than walks, petting and their dinner, the Greenie is a highlight of their day."
329759,B002QWHJOU,AP6OASOXU68AF,drushopping,0,0,5,1315440000,My dogs Love Greenies,"I have two Boston Terriers and a Terrier mix.<br />They wait in line for these every morning.<br />Their breath is much better.<br />They are a little pricey, but worth it."
329760,B002QWHJOU,A1HWUP3B0CQBO4,Tammy k,0,0,5,1315267200,Ultra clean teeth,Awesome product for keeping my doggies teeth clean and tarter free. It must be used everyday to be effective. I would highly recommend it for any breed.
329761,B002QWHJOU,A34NR6ZAZIXQYZ,flo stengel,0,0,5,1315180800,"Fat free, good for oral hygene and the very favorite of my dog","Finding this product on Amazon was like finding an unexpected Christmas present!<br /><br />Highly recommend by the vet, because of price, I save it for special occasion (always once a day) and, by far, the treat my dog just loves.  True story.  Since I am not able to walk my dog, when the mail lady delivers my mail, she often leaves screen door  open so Scrappy can take off and run for exercize.  She leaves screen door open, whe he has been out running when he should be back, the mail lady hollers ""Greenie, greenie"" and this 15# of black fur runs full speed ahead, into the patio and the door inside (which I left open.  A good testiment for a fantastic product!!"
329762,B002QWHJOU,A161Y9NAR43WCW,vertov,0,0,5,1314835200,Our dog has fresh breath,"No doggie breath for our dog.  People are always commenting that she doesn't have bad breath and her teeth look so clean.  A friend of ours who runs a veterinary and rescue clinic recommended them to us when our dog was very little, and we've sworn by them ever since."
329763,B002QWHJOU,A2TGCCK0GZ8ESM,Woogie,0,0,5,1314662400,My dog loves greenies and they are very well priced on Amazon!,My little loved one gets a greenie a day. He loves them. I shop around for the best price on everything I buy and Amazon had the lowest price!
329764,B002QWHJOU,A1XEHQJ0UHJ18E,Bismarck,0,0,5,1314489600,Excellent Teeth Cleaner,Greenies are very muched loved as a tatsy Treat by are two small dogs!!! At 96 Chews they last a long time!!!
329765,B002QWHJOU,A2TCMZMLHRABPC,Mattco,0,0,5,1314403200,My Dogs Love Them,"I have 3 dogs and they each love Greenies and they know exactly where I hide them so when I am close to the treat door, they get all excited.  In addition my boys have the freshest breath at the dog park."
329766,B002QWHJOU,AKL5UW1119IOH,"R. Kaempf ""typical white woman""",0,0,5,1313539200,3 Dackels joy,"Being the ""mom"" of three mini wirehair doxies I spend a lot of money on a number of things.  Imagine my surprise to find such a bargain of Greenies on Amazon.  I really must make a habit of first checking any purchases to see if available on Amazon.  Hang tough on the CA sales tax issue, I live in CA and I am taxed enough already."
329767,B002QWHJOU,A8KRBLBBYIN87,Babs,0,0,5,1313020800,Ambers favorite,My girl (Amber) just loves her greenies.She knowes where I keep them and lets me know when she wants one.
329768,B002QWHJOU,A1VRIP3VPSQSYN,Marshall,0,0,5,1312934400,WAY cheaper than your local pet supply store!,Our vet recommended this for our dog. It was selling for $37.99 at our local pet supply store. Found it here for way less!
329769,B002QWHJOU,AAW4CJ72798MB,Billy Joe,0,0,5,1312761600,greenies,my pug misty is 7 years old i have given her greenies seince she was 4 months old. i give her 1 a day as a treat. i give them on the second time she goes out side in the morning and she loves them more than anything else that she gets and she knows what time it is. her teeth have been cleaned once the vet said her teeth are perfect. i buy greenies from amazon beacause the service and the price is the best there is.  billy j.  alabama.
329770,B002QWHJOU,A29GXY4Q2N172E,"Mrs. Susan K. Metzler ""Mountain Mom""",0,0,5,1312675200,Most competitive price around!,"One of my two male Shih-tzus absolutely LIVES for his Greenie which he knows he gets to have after our morning walk, so they are an item that I cannot run out of! I haven't tasted the myself, not being a dog, and they do not smell good to me, either, but I buy these regularly and the ones I purchased here are the best price I have seen!"
329771,B002QWHJOU,A1MP8Z3WQ1DD5A,Kristofer L. Takach,0,0,5,1312502400,Minty Fresh Breathe,"When I first picked up my puppy, he didn't like any treats.  I was worried and asked  a co-worker about what treats his dog likes.  He mentioned how much his dog liked the greenies.  I went to the store, picked up a bag and I have been giving my puppy a greenie ever since.  He LOVES them and his breathe is much more fresh now.  His favorite treat."
329772,B002QWHJOU,A21FYXKCUBHBUN,Sara Stone,0,0,5,1312329600,Wonderful Chewy Healthy Treat,"My yorky absolutely loves Greenies Chews.  They are good for him so I am very glad that he likes them so well.  They have a pleasant smell even to me.  My cats love greenies too, the feline variety.  I recommend them highly!"
329773,B002QWHJOU,AFKXX3AVHAZNY,Shopping Mama,0,0,5,1312243200,Best Dog Treats,"My dog loves these treats.  He gets one every morning after he goes outside, and waits by the treat cabinet to get it.  They seem to be working great for his teeth.  We never brush his teeth, he's six years old, and the vet just said he doesn't need to have a teeth cleaning as his teeth look great.  I wish these were available on a subscription so they'd just come automatically!"
329774,B002QWHJOU,ATC03WPKS09XP,Gmaputz,0,0,5,1311984000,AM NEVER WITHOUT TEENIE GREENIES,I've got two adopted rescue Chihuahuas . . . they would run me out of town on a rail if they didn't get their daily Teenie Greenies . . . Amazon has the best price around for this product . . . it's a winner all around . . .
329775,B002QWHJOU,AQ7VOLUVB1BNN,P. Pecore,0,0,5,1311465600,Much Cheaper then in Stores!,"This is a great deal! At $25 per bag at the local pet store, I couldn't afford them (I have three dogs!). Now I can order these anytime."
329776,B002QWHJOU,AR4R0I0ISSUJ5,Woody1,0,0,5,1311379200,My 2 Dachshunds love these,My two little boys love these treats. So much in fact that I've been cutting them in half so they can have them more than once a day. I honestly can't say that they reduce tartar but I can see how they would with their chewy texture.
329777,B002QWHJOU,A1FW9S8HRPTBMB,D. Dixon,0,0,5,1311033600,Dogs love them,"I have 3 90 pound dogs and I buy these in the 27 count boxes 2 at a time.<br />Each dog chews them as if they are munching on gold. It's like they are savoring each bite which is all the better for cleaning their teeth.<br />My veterinarian even noticed a difference in my dogs teeth after only 2 weeks. Like another contributor, I give them last thing at night before bed and I have don't know if the 2 are related but night time doggie gas has all but disappeared as well.......LOL"
329778,B002QWHJOU,A1H4XK8H88PEGY,"Robert McCormick ""Superluminal""",0,0,5,1310601600,Great dental treats...,"Our Shiba loves these. Over a three week period we have observed a reasonable reduction in the amount of tarter on his teeth, especially the molars.<br /><br />We would continue to buy them from Amazon if the price were lower. However, a large shopper's club sells essentially the same product (ingredients, and including the capped box and inner packaging), while offering the product at a consistently lower cost: 10%-12% per unit."
329779,B002QWHJOU,A13J40H3KGQ0G8,Mac loverk,0,0,5,1310601600,Dogs love them,Good price. I'm not sure how they help with their teeth but my one dog just had teeth cleaned and just started giving these to her so will see if it's worth the price at the vet.
329780,B002QWHJOU,ASCSHRBJ9Z04X,"R. Colley ""~~RC~~""",0,0,5,1310515200,Great Doggie Treats,My little pom absolutely loves the Greenies Dental Chews. Amazon provides the bigger pack of 96 at a cheaper price than you can find in stores. When they arrived today I told my dog her treats were here and she knew exactly what I was talking about. She was jumping up and down and could hardly wait for me to open the package. As soon as I got it opened she grabbed her little Greenie and went to town!!
329781,B002QWHJOU,A3O197O0BP0EA3,bigyellowtaxi,0,0,5,1309824000,Greenies are a great treat,"I have 2 boxers. 1 is 16 mos. and the other is 11 months. The older one, often gets what my husband and I call ""shrimp breath"". The younger one has lots of digestive issues. They both get 1 greenie a week. Vet says their teeth look great and it's helped with the bad breath. Also, doesn't give the little one runny poop, which is nice. Only problem is they are expensive, that's why they get one a week."
329782,B002QWHJOU,A3UZOYJVD08BX7,Deborah M Porter,0,0,5,1309651200,my dog loves Greenies,"My dog, Shadow,  loves Greenies more than any treat. He's a Pomeranian and gets the Teenies, and are we in trouble if we run out!  I just bought the tub of 96 on Amazon for less than half the money that the small packages cost at the store. Debbie"
329783,B002QWHJOU,A22ZON5WZLACLH,fred,0,0,5,1309564800,Dogs love it,"I'm not sure this helps the tarter since my dogs need their teeth cleaned every other year but I can tell you they really love this stuff.  It does seem to help their breath, probably by settling their stomachs, and they never had a bad reaction to this treat."
329784,B002QWHJOU,A3QNK88K5JM8V3,"Robin Black ""Tricky123""",0,0,5,1309132800,Dogs Love,"All 3 of my dogs-pom, yorkie, rat terrier, love these. I just received my 2nd order. Wish these were on sub. and save."
329785,B002QWHJOU,A1X8CUY24POQL8,"Jane A. Knispek ""Jane A. Knispek""",0,0,5,1309046400,Greenies,My dogs love the greenies and their breath is alway good smelling. A good product.<br />I purchased this through Amazon for a better prlice than I normally get.  This is an expensive little treat but worth it.
329786,B002QWHJOU,A21OJJ6C4DZDQT,Boston's mom,0,0,5,1308182400,Excellent deal!,Best deal on greenies out there! Came fast and without any problems. My dog loves them and they make his breath smell good.
329787,B002QWHJOU,A233GJE85LAE9H,"LisaMVP ""LisaMVP""",0,0,5,1308009600,Freshens breath and my Yorkie loves 'em!!,"When my Yorkie was about 10 1/2 years old, her breath suddenly became extremely nasty!  I thought, perhaps, the malodorous breath was caused by a bad tooth so I took her to the Vet for her annual checkup.  The Vet gave her a clean bill of health and suggested I have her teeth cleaned at the price of over $350!  Well, before forking over the big bucks, I thought I'd try brushing her teeth myself and headed to Petco to buy some doggie toothpaste.  I found the toothpaste and continued to walk around the store because Spunky just LOVES her Petco outings!  I let her sniff her way down the doggie treats aisle when we bumped into the boxes of Greenies.  After checking out a box, I thought it was certinaly worth a shot so I bought a box of 96-count Teenies for $35.<br /><br />As soon as we arrived home, I attempted to brush her teeth the best that I could and then gave her one Greenie.  She seemed to really enjoy it.  I typically buy everything on Amazon so I jumped on here to check the price and was pleasantly surprised to see that the cost was $10 less than Petco's.  I immediately ordered them from Amazon and when that box arrived a day later, I took that unopened box over to Petco and returned it to them to get my $35 back! :)  Very sweet deal.<br /><br />My dog is now a Greenies addict with sweet breath again!  I should create a video review sometime because it's hilarious to see this little Yorkie ""yelling"" for me outside of the pantry door.  She knows exactly where the Greenies are and every morning she runs over to the pantry and just barks for me to get her a Greenie.  I allow her to have two Greenies per day and she seems to know that's her quota.  Both Spunky and I are very happy with Greenies and will continue to buy them!"
329788,B002QWHJOU,A326QNHW72LDF4,"Comics, Cards & More!",0,0,5,1307923200,It's like crack for dogs,"These things aren't cheap, but there's nothing that gets my dog more excited than the thought of getting a Greenie. Whatever is inside of them is something he can't get enough of. I don't know about whether they are healthy, they don't seem to clean his teeth, but they certainly make him a very happy pooch."
329789,B002QWHJOU,AJCAVTHZFM0J3,"G. Eguia ""gaber""",0,0,5,1307836800,Best price - great quality product,My dog loves these things - one in the morning<br /><br />Everyone makes a compliment  on her breath smelling good
329790,B002QWHJOU,A2D3JYUBKYXABF,Channelle,0,0,5,1307145600,Absolutely fabulous,"I have a notoriously finicky Chihuahua who wouldn't eat a regular dog treat if you coated it the best tasting thing on earth, and she certainly wouldn't let me brush her teeth. Ever since the first time I gave her a Greenie, my dog has gone nuts for these things. On our last trip to the vet they examined her teeth because I expressed concern that her overbite was preventing the Greenies from as effective as they should be. She can't really chew properly with the front teeth.<br /><br />This vet wasn't our usual vet because we went on a different day, but he looked at her teeth and asked how old she was. I said, ""Almost three."" And he asked if I'd had her in to have her teeth cleaned before. ""No, I didn't know dogs could have their teeth cleaned.""<br /><br />He went on to say that on a scale of one to four, one being the best and four being the worst, her teeth were a perfect one, which was surprising because Chihuahuas have teeth problems early on usually. I explained that I'd been using the Greenies since she was nine months old.<br /><br />I give her one Greenie every morning because they are so cheap on Amazon. In the store I pay twenty five dollars for a bag of twenty. I pay twenty two dollars on Amazon for a box of ninety six! It's easy to give her one daily. She is still marginally underweight, so I can't say they make her gain weight. She has no digestive issues and doesn't seem to be suffering from having them. Her breath is fresh, her teeth are white and tartar free, and she's a very happy dog."
329791,B002QWHJOU,A3V8UMB6LJ5V6K,"wildwns ""wildwns""",0,0,5,1307145600,Great product for your dog !,"Have used greenies since they came out and they definitely help keep your dog's teeth clean. My dog gets excited about being treated to a Greenie everyday. The pricing was very attractive through Amazon, as much as half of what you would pay at a pet store. Very impressed with the product."
329792,B002QWHJOU,A7G9M0IE7LABX,Kevin,0,0,5,1307059200,My Dog loves this,"Well, the ingredients list is a little questionable to me personally.<br />However, after comparing to most other brands, such as Nylabone, Pegetables etc, they all seem the same.<br />This is economically priced so it does not break the bank.<br />My dog loves and goes crazy for it, and I haven't heard of any problems/recalls with this product.<br /><br />So overall, it's great I guess."
329793,B002QWHJOU,A1NB11D41Z75P4,Marcy,0,0,5,1306972800,My greyhounds love teenie greenies,"I have two 60-65 lb greyhounds and I buy the Teenie sized greenies as a snack twice a day.  I use it as a bribe in order to get their teeth brushed.  I'm not sure how well they work for deterring tartar but they seem to love it.  Doesn't seem to cause any digestive problems as my hounds have sensitive stomachs.  Another reason why I like the teenie size is becacause they can be rationed out to last longer rather than getting the ""large or X-Lg"" greenie where you get fewer pieces."
329794,B002QWHJOU,A1FVW47U1G96QV,book man,0,0,5,1306627200,It does work!,Our cute little dog had the breath from hell! This product actually works! She loves them as treats and her breath is waaaaaaay better!
329795,B002QWHJOU,A2N1P4ESZOMHG4,ESM,0,0,5,1306108800,Dogs love 'em,"Our dogs love these.  The vet always compliments us on brushing the dogs' teeth, but we never have.  (Seriously, if someone has ever accomplished this without the dog making various dramatic escape attempts and trying to eat the toothpaste, please tell me your secret.)  We just give them each one of these every day and a bunch of rawhide to chew on, seems to do the trick."
329796,B002QWHJOU,A37IGB1PXS0EB6,cgreer,0,0,5,1306022400,Great  Buy,"Exactly what I ordered. Product was just as if I had bought it in the store, only a way better deal. Fast shipment. Very satisfied with this transaction. will definitely do business with this merchant again if they have what I am in the market for."
329797,B002QWHJOU,A31ZK64VBQLL6,Rosie,0,0,5,1305936000,My dog  loves them,"Maddie loves her greenie treats,she would eat the whole box if I allowed her..The treats are very special to her..As soon as I give her one she heads for the couch, away from everybody,so she can relish her treat in private...Also good for her teeth..Great treats for my little dog..very pleased with them"
329798,B002QWHJOU,A1CMZTT7W5TBYK,Roger Sanders,0,0,5,1305504000,Greenies are good!,"For the past 5 years my dog has been starting his day with a greenie.  He still gets excited about this morning treat and appears disappointed when I run out.  Since he controls the household, I buy them."
329799,B002QWHJOU,A1MSV0CU1Y9HTP,xspook67,0,0,5,1305331200,Greenies Dental Chews,"My dog, a 13 year old Bichon Frise' has been loving these Greenies for many years. Our vet says that his teeth and gums are excellent although he has never had his teeth cleaned or brushed. Could it be the Greenies? I'm sure of it.<a href=""http://www.amazon.com/gp/product/B000KEVF32"">Greenies Dental Chews for Dogs, Regular, Pack of 27</a>"
329800,B002QWHJOU,A2XYLN3PHFMQ6A,D. DUKE,0,0,5,1305158400,GREAT SNACK,"We get the Regular and the Petite, for after meal or instead of meal treats.  Brutus and Popeye review this product at 12 out of 10!  Until we tried Greenies, Brutus turned his nose up on almost everything we gave him.  Now he has something he really enjoys.  Popeye, on the other hand, is a different story.  He would eat the box, so we can't use him as a judge."
329801,B002QWHJOU,ARLJKS3ORVNSS,"Glenda S. Burnside ""CiCi""",0,0,5,1305072000,My fussy little dog's favorite treat,"I usually buy these at the pet store, but the price was great, and the product arrived fresh. These little chewies are a boon for dog's dental health, but also for their digestive tract. Highly digestible, just the right amount of 'chew' for my older dog...Greenies are a great adjunct to yearly cleaning. They do not take the place of cleaning, and dental decay is a huge problem in dogs as they age. I want my special girl to stay healthy, pain free, and happy as long as she can...and Greenies make her healthy, happy, and sweet breathed."
329802,B002QWHJOU,A3E5QYU20C6OUN,Amberdrake,0,0,5,1304121600,Excellent product,Our dog loves these and our vet agrees that it helps keep her breath fresh and her teeth clean.  And this is the best pricing I've found so far. Your dog will love you even more!
329803,B002QWHJOU,A3PE8ZJW2B6GX8,Debries,0,0,5,1303516800,Gives dog great breath,"These are a bit expensive but when it comes to your pet, especially one with bad breat like mine, it's worth it. My bog is 65 pounds but I give her the petite be causes it saves money and cuts calories. I have tried everything to get her breath smelling decent or even bearable and this is the only thing. One petite greenie once a day or once every two days keeps her breath minty fresh. It's also grt for their teeth, she hasn't had to have her teeth cleaned at the vet once since she started eating these."
329804,B002QWHJOU,A3LVAQNZ5LA2EN,Jennifer L. Frovarp,0,0,5,1303084800,greenies work,"I wish these things weren't so expensive, because they're the only thing that seems to work for my dog's AWFUL breath!"
329805,B002QWHJOU,A25FYME2724S0V,S. Murwin,0,0,5,1302307200,Greenies Rock!,I used to buy these at Petsmart - not anymore!  Same exact product considerably cheaper.  I usually tack them on to other orders to take advantage of free shipping.  God forbid I don't have a supply of Greenies in the house...
329806,B002QWHJOU,A1E18EMC2ZR4NQ,Maeve Stormchild,0,0,5,1302220800,Greenies are treats!,"My dog loves these!  He has learned the word 'greenie'! It's good for him but he treats it like a favored treat.  I only use one a day, but he has accepted that and loves them.  They are good for his teeth - he has better teeth than I do!"
329807,B002QWHJOU,A1WWBDK22Z8WRJ,LoveShoes,0,0,4,1301702400,dog loves them,This is a great product to help maintain dog dental care. My dog looks forward to getting her treat every night
329808,B002QWHJOU,A3BVSVB8I7GU3K,JD 068,0,0,4,1301616000,the Wonder Dog's Favorite,"My vet recommended these, and the Wonder Dog loves them! They're a bit pricey and smell terrible to me, but apparently smell great to a dog!"
329809,B002QWHJOU,A2UFHYS5TPYR9N,mrs dee,0,0,5,1301616000,Greenies teeth biscuits,"I love this product!  My dog would not chew on toys or rawhide things and her teeth were getting brown in the back from just foods she ate without cleaning them. My vet told me about Greenies, so I went on a search online for the best prices. They are wonderful, she gets one a day, chews it so it actually is helping with her teeth cleaning. It's all natural and even her breath smells better :)"
329810,B002QWHJOU,A347TM2HQ3JGDX,"Almir Rizvanovic ""&#8734;Hare Krsna&#8734;""",0,0,5,1301529600,Dog love them and one of these works for about 3 to 4 days on our boxer.,"These are ""minis"" but seriously plenty for even a bigger dog like a boxer.  We give it to Mocha about 2 to 3 times a week to keep here breath from smelling like the crypt keepers shorts . . ."
329811,B002QWHJOU,A1S7LST1G51C3,"Ayax J. Conde ""Jack conde""",0,0,5,1301529600,My dogs love these,"I have never seen my dogs as happy as when they seem me take out the greenies bag.  They are pricey but, what can you do?"
329812,B002QWHJOU,A1VSK5CFL3D7ZM,Barb,0,0,5,1300233600,Greenies Dog Chews,"This was an awesome deal!  I will absolutely continue to buy these through Amazon, now I have 2 dogs and it would have been getting really costly at the old place I purchased them from.  Thank you!!"
329813,B002QWHJOU,A2L5JS0E67OL9N,Jean T,0,0,5,1300147200,Great treat,I have two rescue Beagles and they get one Greenie per day.  Geat treat and they love them.  Also good for their teeth.
329814,B002QWHJOU,A1PYC89LDBZ2J2,Pamela N. Kelley,0,0,5,1300147200,Greenies are the bomb!,We NEVER run out of Greenies! My little baby loves these treats. It is an added bonus that they are good for dental care as well.  Greenies got a bad rap for a while but they have been reformulated and are chewier now. We buy the teenie size for her because she is only ten pounds. My Mia dances for these treats and leads (herds) us to the treat jar for her daily fix!  Amazon has the best price for this quantity and shipping was fast!
329815,B002QWHJOU,A1CNVVEEJ8Q1ZR,newyorker,0,0,5,1299369600,"Happy dog, happy customer","My dog goes crazy for these. He won't touch the Virbac dog chews. He's not a chewer, so the fact that he will chew these means they must taste really good. They're expensive, but because my dog will eat them, it's worth the cost."
329816,B002QWHJOU,ARCLASA61DB6M,J. S. Thomas,0,0,5,1298851200,My Lab's favorite bedtime treat,"I should take a video of my dog drooling when I ask him if he wants a Greenie!  No other treat can compare as far as he's concerned -- and this is a dog who will eat just about anything.  He happily trots into his crate every night at bedtime because he knows that's when I'll give him this special treat.  Seriously, if he could skip, he would skip.  At a little over $1.40 per treat, Greenies are more expensive than I would typically pay, but I like how they freshen his breath, clean his teeth, & are generally healthy for him.  There may be other products out there that claim to have the same benefits, but none I've tried so far have that ""tail-wagging drool"" factor which, to be honest, makes me feel all warm and fuzzy at bedtime too :)"
329817,B002QWHJOU,ANZ4KWT464KV8,Sissy,0,0,5,1298851200,Greenies are GREAT!!!,I have two dogs that are absolutely nuts for Greenies!! One dog is so picky about what he eats that it really suprised me that one of his favorite things would be a Greenie!
329818,B002QWHJOU,A2564RU496D0CH,"Susan D ""Susan D""",0,0,5,1298073600,"A little pricey, but worth the $","Our full sized Goldendoodle gets one every day.  According to our vet, his teeth and gums ""look great"".  I also have purchased the feline greenies for my daughter when she complained that hr cat had ""bad breath"".  3 chews/3 days later=no more bad breath."
329819,B002QWHJOU,A1WP2OMIW1QBGH,mimi.g,0,0,5,1298073600,My pups really like them!,"Both my Maltese and Chiweenie pup really dig these greenie's. I break the teenies in half for the chiweenie to spare the money.  Just like the people food, the healthier, the more pricey. But they do like these and would rather the greenies than anything else. 2nd time purchasing from here and shipment is quick and easy.  I am a student prime member- FREE FOR A YEAR!"
329820,B002QWHJOU,AJEPHJ204HL0O,Kathy in Ohio,0,0,5,1297728000,Greenies are Great,"When I got my dog he was 6 and had recently had his teeth cleaned.  Now he is 13 and, with eating a greenie a day, has not needed to have them done again.  He loves these treats!"
329821,B002QWHJOU,A49XRZZ5W9RMK,Joanne,0,0,5,1297382400,My Boxer's favorite treat!,"My dog has a very sensitive stomach and this is the only treat that agrees with her.  She gets one a day which I use to coax her onto her crate in the morning.  She saves the Greenie until I return home in the afternoon, like it's her treat for being such a good girl all day.  So funny!"
329822,B002QWHJOU,ALQ72P8BPMEZT,Matt,0,0,4,1297123200,Only thing my dog will eat.,"I have a 3 year old Siberian Husky, who has to be the pickiest dog in the world. He will go days without eating if I don't give him exactly what he wants. I must have 15-20 bags of different treats that he turns his nose up at (Busy bones, busy rollhides, busy granola, biscuits, chicken jerky treats, etc.) Greenies are the ONLY thing I can give him that I know for a fact he will eat. In fact, Siberian Huskies rarely if ever bark, but if I even go near him while he's chewing on the greenie he'll starting barking at me.. and well trying to take it away is another story. These things are EXPENSIVE, but it is cheaper in the long run than paying $10 for a bag of treat where he'll have 1 or 2 and be done."
329823,B002QWHJOU,A39GLTXSGLMFOM,OneSimpleOversight,0,0,5,1297036800,Good product for teeth,My dog likes the Greenies. They seem to be a little more than other products of this type. But they do appear worth the money as they are well liked by pooches and do the job of cleaning teeth well.
329824,B002QWHJOU,AMCHDVKKLXT5U,Cecil L. Caulkins,0,0,5,1296345600,Greenies,"We've been buying Greenies for our two dachshunds for many years now. The dogs love them, and they seem to be good for the dogs. We plan to keep it up."
329825,B002QWHJOU,A556MTMWCI7BS,Scotty,0,0,5,1296345600,Greenies,"My dog has been eating these after his dinner for years. They keep his breath clean and limit the build up of plac. He waits with anticipation his greenie after his meal, running to get one out of my hand. Digestion has been no problem at all and the formula is soft enough to prevent any form of choking. I would highly recommend this product."
329826,B002QWHJOU,AHWBQVQ60T0SF,"mollyshark ""molly""",0,0,5,1296345600,Love those Greenies,"My 3 hounds (2 small, one large) have one of these after breakfast every morning.  They know the routine and go stare at the box as soon as they come in from breakfast.  Just the right size snack and it cleans their teeth and breath.  Good stuff."
329827,B002QWHJOU,A2R08F1HOURE2S,J. Shadley,0,0,5,1296259200,Good Treat,"I'm not sure what's in these. Very odd odor & texture, but my dog absolutely loves them.  They also help calm her stomach and clean her teeth.  I've gotten these for her before at the local pet superstore, and found them on here for a few bucks cheaper.  Great seller and fast shipping."
329828,B002QWHJOU,ANZ4KWT464KV8,Sissy,0,0,5,1296086400,Crazy over Greenies!!!,"I have two cocker spaniels that are absolutely crazy over Greenies, we have to spell it out and they still know what it is! All I know is that if it makes my dogs this happy then it makes me happy!"
329829,B002QWHJOU,ARQU1PP9XRO4K,Nancy C. Tanowitz,0,0,5,1296086400,Greenies at a Great Price!,My dogs love Greenies. They are a healthy chewing snack for dogs. I was pleased to purchase Greenies at such a great price. I paid under $23.00 for a tub of 96 tiny Greenies. The same package sells for at least $10 to $15 more for the same product. I will continue to purchase this product from Amazon.com.
329830,B002QWHJOU,A17GOITEAEZ1N8,xotchil,0,0,5,1295827200,Big Dane - little treat,"Our Great Dane prefers Greenies over any other treat.  She really likes the small ones.  Because they are expensive we limit her to one ""special Greenie"" a week.  She knows when we get the box down and gets very excited."
329831,B002QWHJOU,AILAHGJ0LY6RO,Papillon Mama,0,0,5,1295136000,Love these!,"Greenies are wonderful, my dog loves them and chews them up! I don't notice much as far as better breath, but I already brush his teeth and scale them. He gets 1 greenie each night for a snack :)<br /><br />(To the bad reviews/comments...if your dog is one to scarf treats and does not chew things up before swallowing, these are not a good idea! If your dog enjoys the chewing and gnawing, make sure you get the proper size for your dog so they do not choke. Also giving these to puppies can upset their stomache, hints the diarhhea comment previously)"
